OBJECTID,ID,LENGTH,AFC_NUMBER,ROADTYPE,NUMBER,PRIMARY_NA,ALT_NAME_1,ALT_NAME_2,LOCAL_NAME,STATE,CCSTYLE,ALTFUEL_RO,EV_ROUND,EV,ELECTRICVE,CNG_ROUND,CNG,COMNATURAL,LNG_ROUND,LNG,LIQNATURAL,LPG_ROUND,LPG,PROPANE,HY_ROUND,HY,HYDROGEN,Len_miles,Not_NHS,ShapeSTLength
1671,1771,61.44,89,I,89,I89, , , ,NH,1,4,1,2,Signage Pending,4,2,Signage Pending,0,0, ,4,2,Signage Pending,0,0, ,61.44296283,0,136150.430755831
1672,1773,12.7,9,S,9,S9, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,12.70407851,0,28071.7514520771
1673,1770,10.72,11,S,11,S11, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,10.72059324,0,23751.8665933229
1674,1772,6.05,91,I,91,I91, , , ,VT,1,1,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,6.04621111,0,13435.969821145
1675,1775,5.06,S4,U,S4,U4, , , ,NH,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,5.06205424,0,11211.2672735877
1676,1777,76.31,89,I,89,I89, , , ,VT,1,1,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,76.30596136,0,172430.708645079
1677,1780,49.26,91,I,91,I91, , , ,VT,1,1,1,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,49.25744304,0,111516.893564294
1678,1779,11.11,93,I,93,I93, , , ,VT,1,1,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,11.10767919,0,25016.8104450052
1679,2020,30.5,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,30.49637808,0,68416.6773049791
1680,2047,21.35,295,I,295,I295, , , ,ME,1,35,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,21.3461446,0,47775.0739058727
1681,2069,70.29,95,I,95,I95, , , ,ME,1,3,3,2,Signage Pending,0,0, ,0,0, ,3,1,Signage Ready,0,0, ,70.29340591,0,159067.765045373
1682,2172,79.76,95,I,95,I95, , , ,ME,1,3,1,1,Signage Ready,0,0, ,0,0, ,3,1,Signage Ready,0,0, ,79.7648912,0,178173.596163546
1683,1798,16.23,95,I,95,I95, , , ,NH,1,4,1,1,Signage Ready,4,2,Signage Pending,0,0, ,4,2,Signage Pending,0,0, ,16.2348997,0,35640.0992208656
1684,1951,12.29,101,S,101,S101, , , ,NH,4,34,3,2,Signage Pending,0,0, ,0,0, ,4,2,Signage Pending,0,0, ,12.29100064,0,27112.9418744706
1685,2164,31.34,295,I,295,I295, , , ,ME,1,35,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,31.3443892,0,69861.8429013782
1686,1784,19.01,95,I,95,I95, , , ,MA,1,1,1,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,19.00676131,0,41288.3237523701
1687,1795,28.23,93,I,93,I93, , , ,MA,1,14,1,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,28.22884049,0,61490.1543872361
1688,1788,17.5,93,I,93,I93,U1, , ,MA,1,14,1,1,Signage Ready,4,2,Signage Pending,0,0, ,0,0, ,0,0, ,17.49640436,0,38040.4323856398
1689,1785,2.59,95,I,95,I95, , , ,MA,1,1,1,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,2.58913674,0,5638.27485624185
1690,1786,0.44,95,I,95,I95, , , ,MA,1,1,1,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,0.43564952,0,947.080822743593
1691,1790,36.13,3,U,3,U3, , , ,MA,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,36.13481911,0,78836.798096749
1692,1791,2.24,3,U,3,U3, , , ,MA,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,2.23730717,0,4882.81532319334
1693,1796,42.13,95,I,95,I95, , , ,MA,1,4,1,1,Signage Ready,4,2,Signage Pending,0,0, ,0,0, ,0,0, ,42.12871942,0,92081.5394376169
1694,1797,28.62,495,I,495,I495, , , ,MA,1,4,4,1,Signage Ready,4,2,Signage Pending,0,0, ,0,0, ,0,0, ,28.62334392,0,62788.9558099074
1695,1961,21.62,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,21.61968982,0,47994.6156526772
1696,1952,18.4,16,S,16,S16, , , ,NH,4,34,3,2,Signage Pending,0,0, ,0,0, ,4,2,Signage Pending,0,0, ,18.39617313,0,40572.0552049498
1697,1953,0.75,S4,U,S4,U4, , , ,NH,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.74540834,0,1645.2378213849
1698,1954,0.72,S4,U,S4,U4, , , ,NH,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.71916911,0,1588.08100393943
1699,1959,10.79,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,10.79250577,0,23852.3281235721
1700,1957,0.1,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.09799728,0,216.57523111972
1701,1956,2.63,16,S,16,S16, , , ,NH,4,34,3,2,Signage Pending,0,0, ,0,0, ,4,2,Signage Pending,0,0, ,2.62707829,0,5797.3229250112
1702,1955,0.18,16,S,16,S16, , , ,NH,4,34,3,2,Signage Pending,0,0, ,0,0, ,4,2,Signage Pending,0,0, ,0.18045744,0,399.566861716644
1703,1958,0.98,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.97633594,0,2157.779353428
1704,1963,19.78,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,19.77610603,0,44127.764330603
1705,1967,6.68,302,S,302,S302, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,6.67832049,0,14959.8164311729
1706,1962,0.05,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.04952998,0,110.348723525246
1707,1964,1.9,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,1.8954476,0,4241.0900350035
1708,1966,2.54,302,S,302,S302, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,2.54120631,0,5686.38080263975
1709,1965,2.85,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,2.8457133,0,6357.84400190485
1710,2193,30.95,95,I,95,I95, , , ,ME,1,3,1,1,Signage Ready,0,0, ,0,0, ,3,2,Signage Pending,0,0, ,30.94776824,0,68310.5426688783
1711,2218,2.48,302,U,302,U302, , , ,ME,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,2.4804108,0,5515.18865894802
1712,2152,102.64,201,S,201,S201, , , ,ME,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,102.64037199,0,234572.913555616
1713,2035,44.82,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,44.81730617,1,101356.338297018
1714,2023,8.45,S2,U,S2,U2, , , ,NH,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,8.44774847,0,19038.0404072397
1715,2022,0.66,16,S,16,S16, , , ,NH,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.65843535,0,1484.22807612441
1716,2021,0.17,S2,U,S2,U2, , , ,NH,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,0.17188431,0,387.574432911282
1717,381,37.69,95,I,95,I95, , , ,GA,1,3,5,1,Signage Ready,3,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,37.68923704,0,70852.1896533866
1718,0,59.47,23,U,23,U23, , , ,GA,3,0,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,59.47453371,0,116222.877811223
1719,381,9.28,95,I,95,I95, , , ,GA,1,3,5,2,Signage Pending,3,1,Signage Ready,0,0, ,5,2,Signage Pending,0,0, ,9.27923434,0,17635.8545264683
1720,0,50.78,7,U,7,U7, , , ,CT,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,50.78493211,0,108513.906584598
1721,0,40.49,7,U,7,U7, , , ,CT,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,40.48738763,1,87233.2883534337
1722,0,65.61,485,I,485,I485, , , ,NC,1,1,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,65.60894704,0,129330.104940348
1723,0,34.51,64,U,64,U64, , , ,NC,3,0,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,34.50711166,0,68908.2139857921
1724,0,136.72,64,U,64,U64, , , ,NC,3,0,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,136.72496789,0,273090.42166212
1725,0,20.98,70,U,70,U70, , , ,NC,3,0,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,20.97765928,0,41661.2557087616
1726,0,16.57,70,U,70,U70, , , ,NC,3,0,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,16.5726485,0,32858.0374366322
1727,0,84.6,70,U,70,U70, , , ,NC,3,0,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,84.60387147,0,167561.899246567
1728,0,84.6,70,U,70,U70, , , ,NC,3,0,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,84.60387147,0,167561.899246567
1729,0,51.43,74,U,74,U74, , , ,NC,3,0,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,51.43336636,0,101530.863794351
1730,517299,30.38,86,I,86,I86, , , ,NY,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,30.37562579,0,66132.9191355064
1731,537426,117.4,88,I,88,I88, , , ,NY,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,117.40191769,0,256702.557511657
1732,1607,14.91,90,I,90,I90, , ,NEW YORK STATE THWY,NY,1,15,5,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,14.90644448,0,32891.777399684
1733,1543,14.19,90,I,90,I90, , ,NEW YORK STATE THWY,NY,1,15,5,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,14.19326632,0,31123.6008236103
1734,526295,76.44,390,I,390,I390, , , ,NY,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,76.43509702,0,167419.226117043
1735,528075,37.67,490,I,490,I490, , , ,NY,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,37.66641949,0,83095.9680247392
1736,515843,52.55,13,S,13,S13, , , ,NY,4,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,52.54658462,0,114549.271265577
1737,522578,31.09,27,S,27,S27, , , ,NY,4,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,31.08659551,0,66531.8163512493
1738,0,11.18,82,I,82,I82, , , ,OR,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,11.18276493,0,25875.5987799801
1739,0,421.5,20,U,20,U20, , , ,OR,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,421.49639196,0,944086.320331552
1740,0,231.68,26,U,26,U26, , , ,OR,3,0,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,231.67931714,0,522174.261384573
1741,568394,119.97,7,U,7,U7, , , ,VT,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,119.96524005,0,266474.815783258
1742,568394,11,7,U,7,U7, , , ,VT,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,10.99743122,0,24080.6447305854
1743,568709,30.77,2,U,2,U2, , , ,VT,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,30.77398952,0,69256.2281860885
1744,568709,30.35,2,U,2,U2, , , ,VT,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,30.34764427,0,68442.9275614683
1745,568857,44.24,9,S,9,S9, , , ,VT,4,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,44.23894348,0,97348.4011867074
1746,593968,65.4,2,U,2,U2, , , ,ME,3,35,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,65.40360887,0,147638.300514628
1747,576000,26.71,2,U,2,U2, , , ,ME,3,35,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,26.70515441,0,60450.190065343
1748,594926,24.14,2,U,2,U2, , , ,ME,3,35,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,24.13682421,0,54748.64842166
1749,1177,45.21,70,I,70,I70, , , ,OH,1,35,5,2,Signage Pending,3,1,Signage Ready,3,2,Signage Pending,3,1,Signage Ready,0,0, ,45.21068423,0,95665.9441446943
1750,1849,20.13,90,I,90,I90,I,90, ,OH,1,25,5,1,Signage Ready,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,20.13208669,0,43401.8102485457
1751,0,47.77,13,S,13,S13, , , ,OH,4,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,47.77317145,0,100480.397269446
1752,322,41.19,90,I,90,I90, , , ,WA,1,35,5,1,Signage Ready,0,0, ,0,0, ,5,2,Signage Pending,5,2,Signage Pending,41.19427137,0,96752.4443117924
1753,0,15.21,182,I,182,I182, , , ,WA,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0,0,15.21281482,0,35304.902647984
1754,0,72.81,195,U,195,U195, , , ,WA,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0,0,0,0,0,72.81487322,0,173075.542915978
1755,0,20.24,195,U,195,U195, , , ,WA,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0,0,0,0,0,20.24251323,0,47481.6189422951
1756,0,80.64,395,U,395,U395, , , ,WA,3,0,5,1,Signage Ready,0,0, ,0,0, ,0,0,0,0,0,0,80.63817929,0,189379.929229686
1757,321,34.71,82,I,82,I82, , , ,WA,1,35,5,1,Signage Ready,0,0, ,0,0, ,5,2,Signage Pending,0,0, ,34.70765871,0,81661.2428270399
1758,321,34.22,82,I,82,I82, , , ,WA,1,35,5,1,Signage Ready,0,0, ,0,0, ,5,1,Signage Ready,0,0, ,34.21522127,0,79808.7606229278
1759,1850,14.14,70,I,70,I70, , , ,WV,1,3,3,2,Signage Pending,3,1,Signage Ready,3,2,Signage Pending,3,1,Signage Ready,0,0, ,14.13772212,0,29831.4750500212
1760,0,54.9,64,I,64,I64, , , ,WV,1,5,5,2,Signage Pending,5,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,54.90437163,0,112269.017851026
1761,0,26.06,81,I,81,I81, , , ,WV,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,26.06450715,0,54234.3215363518
1762,0,39.53,77,I,77,I77, , , ,WV,1,56,6,2,Signage Pending,5,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,39.53019937,0,80015.8675492659
1763,0,75.12,77,I,77,I77, , , ,WV,1,56,6,2,Signage Pending,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,75.11897381,0,154732.271256751
1764,0,120.17,79,I,79,I79, , , ,WV,1,56,6,2,Signage Pending,5,1,Signage Ready,0,0, ,5,2,Signage Pending,0,0, ,120.16975316,0,248233.713841278
1765,0,41.23,79,I,79,I79, , , ,WV,1,56,6,2,Signage Pending,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,41.22668574,0,85876.150210287
1766,0,73.87,27,S,27,S27, , , ,ME,4,35,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,73.86846233,1,168327.736727316
1767,0,35.86,27,S,27,S27, , , ,ME,4,35,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,35.86451779,1,80153.520992183
1768,0,33.39,27,S,27,S27, , , ,ME,4,35,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,33.39178681,1,75239.1013846741
1769,0,35.32,3,S,3,S3, , , ,ME,4,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,35.31927075,0,79892.3878188258
1770,0,54.33,302,U,302,US02, , , ,ME,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,54.32550602,0,121397.84125154
1771,0,82.51,S1,U,S1,U1, , , ,ME,3,3,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,82.51170405,1,183094.360368605
1772,0,123.43,S1,U,S1,U1, , , ,ME,3,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,123.43313136,0,277365.92751497
1773,0,28.35,560,S,560,S560, , , ,HI,4,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,28.34751781,0,49125.4120509788
1774,0,26.05,50,S,50,S50, , , ,HI,4,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,26.05392909,1,44932.2911702533
1775,236116,150.94,29,I,29,I29, , , ,IA,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,150.94110786,0,323629.591207645
1776,188,12.92,80,I,80,I80, , , ,IA,1,15,5,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,5,1,Signage Ready,1,2,Signage Pending,12.91638556,0,27917.30807783
1777,188,40.37,80,I,80,I80, , , ,IA,1,15,5,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,5,1,Signage Ready,1,2,Signage Pending,40.37110264,0,86755.647810322
1778,253731,73.14,380,I,380,I380, , , ,IA,1,5,5,2,Signage Pending,5,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,73.13841678,0,158578.446745282
1779,276708,267.86,34,U,34,U34, , , ,IA,3,5,0,0, ,0,0, ,0,0, ,5,1,Signage Ready,0,0, ,267.86143595,0,574290.167077985
1780,282597,71.93,61,U,61,U61, , , ,IA,3,5,0,0, ,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,71.93378848,0,153834.951603588
1781,282597,70.49,61,U,61,U61, , , ,IA,3,5,0,0, ,5,1,Signage Ready,0,0, ,5,2,Signage Pending,0,0, ,70.49033799,0,152217.038406544
1782,282597,41.11,61,U,61,U61, , , ,IA,3,5,0,0, ,5,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,41.10949802,0,87009.4011253198
1783,466498,37.76,15,U,15,U15, , , ,MD,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,37.75757661,0,78556.5028656503
1784,112240,109.76,15,I,15,I15, , , ,MT,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,109.76103591,0,267219.381069072
1785,114253,249.57,94,I,94,I94, , , ,MT,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,249.56869154,0,582021.67480736
1786,111511,47.02,93,U,93,U93, , , ,MT,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,47.01829395,0,108989.896607372
1787,111384,73.99,93,U,93,U93, , , ,MT,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,73.99004115,0,180689.038740956
1788,377377,142.04,31,U,31,U31, , , ,IN,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,142.04413844,0,300731.438771281
1789,373250,122.78,64,I,64,I64, , , ,IN,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,122.78496298,0,253276.162547357
1790,1733,4.52,85,I,85,I85,1,85,I-85 North of Raleigh,NC,1,25,5,1,Signage Ready,2,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,4.5205102,0,9068.87487504768
1791,517299,122.23,17,S,17,S17, , , ,NY,4,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,122.23437328,0,263938.581307037
1792,439375,30.09,30,U,30,U30, , , ,OH,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,30.09364107,0,64310.3115679573
1793,439375,73.05,30,U,30,U30, , , ,OH,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,73.04891096,0,156171.822917628
1794,439375,82.51,30,U,30,U30, , , ,OH,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,82.5119401,0,176528.682997909
1795,1829,1.75,76,I,76,I76, , , ,OH,1,3,3,2,Signage Pending,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,1.74927668,0,3713.65823822393
1796,647,96.68,101,U,101,U101, , , ,WA,3,15,1,2,Signage Pending,0,0, ,0,0, ,5,1,Signage Ready,0,0, ,96.67912416,0,231358.25897134
1797,0,8.5,77,I,77,I77,I64, , ,WV,1,56,6,2,Signage Pending,5,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,8.50035025,0,17235.2614161232
1798,459513,63.51,64,I,64,I64, , , ,WV,1,16,6,2,Signage Pending,5,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,63.50701102,0,129933.524146486
1799,460206,41.02,64,I,64,I64, , , ,WV,1,16,6,2,Signage Pending,5,2,Signage Pending,0,0, ,5,1,Signage Ready,6,2,Signage Pending,41.02378646,0,84806.6910057209
1800,462276,13.93,77,I,77,I77, , , ,WV,1,1,5,0, ,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,13.93136604,0,28874.1245217484
1801,244956,8.86,80,I,80,I80, , , ,IA,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,8.86093027,0,19163.171521808
1802,433669,167.58,75,I,75,I75, , , ,MI,1,5,5,2,Signage Pending,5,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,167.57973186,0,374785.758460508
1803,433669,32.59,75,I,75,I75, , , ,MI,1,5,5,2,Signage Pending,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,32.58721916,0,70307.3334351353
1804,433669,63.55,75,I,75,I75, , , ,MI,1,5,5,1,Signage Ready,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,63.54790958,0,138488.904400856
1805,433669,89.58,75,I,75,I75, , , ,MI,1,5,5,2,Signage Pending,5,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,89.57563998,0,207704.008583533
1806,433669,28.23,75,I,75,I75, , , ,MI,1,5,5,1,Signage Ready,5,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,28.22619792,0,64523.3789037751
1807,433669,33.3,75,I,75,I75, , , ,MI,1,5,5,2,Signage Pending,5,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,33.30485808,0,73114.5859000719
1808,437390,179.62,96,I,96,I96, , , ,MI,1,5,5,1,Signage Ready,0,0, ,0,0, ,5,2,Signage Pending,0,0, ,179.61653867,0,394511.523073649
1809,437390,16.01,96,I,96,I96, , , ,MI,1,5,5,1,Signage Ready,0,0, ,0,0, ,5,1,Signage Ready,0,0, ,16.01412065,0,35235.4073999173
1810,435815,41.13,196,I,196,I196,U31, , ,MI,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,41.1250434,0,89362.1431550004
1811,435815,39.79,196,I,196,I196, , , ,MI,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,39.79166697,0,87451.8658997978
1812,435815,41.13,196,I,196,I196, , , ,MI,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,41.1250434,0,89362.1431550004
1813,430185,33.87,31,U,31,U31, , , ,MI,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,33.87093838,0,74293.2846963389
1814,430185,90.63,31,U,31,U31, , , ,MI,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,90.62598111,0,201594.062332231
1815,431015,181.85,131,U,131,U131, , , ,MI,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,181.84591311,0,408007.446136534
1816,431015,7.06,131,U,131,U131, , , ,MI,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,7.05565204,0,15282.3924042687
1817,431015,51.24,131,U,131,U131, , , ,MI,3,5,5,1,Signage Ready,0,0, ,0,0, ,5,2,Signage Pending,0,0, ,51.2442275,0,111731.281173722
1818,198,133.23,94,I,94,I94,I,94, ,ND,1,25,2,2,Signage Pending,0,0, ,0,0, ,5,1,Signage Ready,0,0, ,133.23272884,0,311885.977763921
1819,198,60.53,94,I,94,I94,I,94, ,ND,1,25,2,2,Signage Pending,0,0, ,0,0, ,5,2,Signage Pending,0,0, ,60.52875287,0,141774.214273243
1820,119992,256.15,40,U,40,U40, , , ,CO,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,256.15385791,0,541798.373063252
1821,120655,220.87,50,U,50,U50, , , ,CO,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,220.87342091,0,455826.434762565
1822,502,8.96,70,U,70,U70, , , ,NM,3,4,0,0, ,0,0, ,0,0, ,4,1,Signage Ready,0,0, ,8.95634955,0,17093.8515043896
1823,84,30.11,10,I,10,I10, , ,I-10,AZ,1,25,5,1,Signage Ready,2,1,Signage Ready,2,2,Signage Pending,5,1,Signage Ready,5,2,Signage Pending,30.11294394,0,58407.8597494682
1824,90,36.67,10,I,10,I10, , ,I-10,AZ,1,25,5,1,Signage Ready,2,2,Signage Pending,2,2,Signage Pending,5,2,Signage Pending,0,0, ,36.66511465,0,69798.150406007
1825,359,14.21,17,I,17,I17, , ,I-17,AZ,1,25,5,1,Signage Ready,2,2,Signage Pending,0,0, ,5,1,Signage Ready,5,2,Signage Pending,14.21214565,0,27423.3737338635
1826,593040,20.7,11,I,11,I11, , , ,NV,1,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,20.69505128,0,41220.5335987694
1827,103992,15.89,395,U,395,U395, , , ,NV,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,15.89244579,0,33258.3108008797
1828,103992,20.71,395,U,395,U395, , , ,NV,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,20.71457569,0,42680.1289706449
1829,103992,13.96,395,U,395,U395, , , ,NV,3,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,13.9589909,0,28772.5198710149
1830,102901,25.57,215,S,215,S215,S215, , ,NV,1,5,5,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,25.56705018,0,50995.3790188952
1831,102901,12.82,215,S,215,S215, , , ,NV,4,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,12.81659777,0,25741.7352738665
1832,102956,292.08,93,U,93,U93, , , ,NV,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,292.08253222,0,607662.015369725
1833,102956,292.08,93,U,93,U93, , , ,NV,3,5,5,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,292.08253222,0,607662.015369725
1834,292,54.57,40,I,40,I40, , , ,OK,1,15,5,1,Signage Ready,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,54.56742769,0,108521.426224734
